Date,AAPL,AMZN,GOOGL,MSFT,NVDA
2018-07-23,45.14632034301758,90.0999984741211,60.01780700683594,99.75738525390625,6.166294097900391
2018-07-24,45.47382354736328,91.46199798583984,62.354591369628906,99.47096252441406,6.148987293243408
2018-07-25,45.902652740478516,93.18049621582031,63.23627853393555,102.39984893798828,6.227113723754883
2018-07-26,45.758941650390625,90.4000015258789,63.7100715637207,101.28189086914062,6.300542831420898
2018-07-27,44.997886657714844,90.8635025024414,62.093902587890625,99.48947143554688,6.2308220863342285
2018-07-30,44.74577331542969,88.96099853515625,60.96144104003906,97.35517120361328,6.03575325012207
2018-07-31,44.83530807495117,88.87200164794922,60.82168197631836,98.01114654541016,6.05380392074585
2018-08-01,47.47655487060547,89.8584976196289,61.10765075683594,98.1959228515625,6.093607425689697
2018-08-02,48.86432647705078,91.71649932861328,61.51106262207031,99.3878173828125,6.196210861206055
2018-08-03,49.005706787109375,91.16449737548828,61.36387634277344,99.82207489013672,6.232800006866455
2018-08-06,49.26018142700195,92.38749694824219,61.33958435058594,99.90522766113281,6.280516624450684
2018-08-07,48.79836654663086,93.1240005493164,62.240108489990234,100.5981674194336,6.352707386016846
2018-08-08,48.83135986328125,94.32599639892578,62.51219177246094,101.16178131103516,6.3890533447265625
2018-08-09,49.215415954589844,94.9260025024414,62.66731643676758,101.32808685302734,6.34059476852417
2018-08-10,49.068809509277344,94.31500244140625,62.075069427490234,100.70905303955078,6.299306392669678
2018-08-13,49.38563537597656,94.80999755859375,61.88326644897461,99.9791259765625,6.332187652587891
2018-08-14,49.59370422363281,95.98249816894531,62.35409164428711,101.2264633178711,6.463470458984375
2018-08-15,49.70956039428711,94.13099670410156,61.06948471069336,99.85375213623047,6.405370712280273
2018-08-16,50.43782043457031,94.32599639892578,60.66506576538086,99.835205078125,6.3648247718811035
2018-08-17,51.4450569152832,94.11100006103516,60.258174896240234,99.77957153320312,6.052813529968262
2018-08-20,50.94379425048828,93.83550262451172,60.56049346923828,99.12105560302734,6.127479553222656
2018-08-21,50.8444938659668,94.1709976196289,60.335487365722656,98.29558563232422,6.262962818145752
2018-08-22,50.846866607666016,95.24500274658203,60.55058288574219,99.29725646972656,6.497836589813232
2018-08-23,50.95088195800781,95.1449966430664,60.52134323120117,99.76099395751953,6.597225189208984
2018-08-24,51.10930633544922,95.26950073242188,61.29399108886719,100.54012298583984,6.7302374839782715
2018-08-27,51.53017807006836,96.38400268554688,62.261409759521484,101.6530990600586,6.821220397949219
2018-08-28,51.94632339477539,96.64099884033203,61.74549102783203,102.26525115966797,6.783640384674072
2018-08-29,52.721832275390625,99.90499877929688,62.67673110961914,103.89762878417969,6.889021396636963
2018-08-30,53.20654296875,100.11900329589844,62.17072296142578,103.83271026611328,6.8722004890441895
2018-08-31,53.821285247802734,100.635498046875,61.04866409301758,104.18514251708984,6.943195343017578
2018-09-04,53.993900299072266,101.97550201416016,60.03316879272461,103.6100845336914,7.0179009437561035
2018-09-05,53.64159393310547,99.74099731445312,59.42803955078125,100.62359619140625,6.887287139892578
2018-09-06,52.750213623046875,97.91549682617188,58.67918014526367,100.85546112060547,6.746287822723389
2018-09-07,52.324615478515625,97.60350036621094,58.36199188232422,100.3638687133789,6.725013256072998
2018-09-10,51.62238693237305,96.95050048828125,58.236602783203125,101.44905853271484,6.796009063720703
2018-09-11,52.92753982543945,99.35749816894531,58.97653579711914,103.17417907714844,6.748266220092773
2018-09-12,52.270233154296875,99.5,58.06512451171875,103.6100845336914,6.6344757080078125
2018-09-13,53.532840728759766,99.49349975585938,58.587493896484375,104.72310638427734,6.7121500968933105
2018-09-14,52.925174713134766,98.5094985961914,58.381324768066406,105.14973449707031,6.838062286376953
2018-09-17,51.5159797668457,95.40149688720703,57.48179626464844,104.00892639160156,6.776219844818115
2018-09-18,51.60110092163086,97.05249786376953,57.842594146728516,105.0013198852539,6.704234600067139
2018-09-19,51.63185501098633,96.32099914550781,58.19744873046875,103.60082244873047,6.727982044219971
2018-09-20,52.02432632446289,97.21499633789062,59.05485153198242,105.33524322509766,6.586981773376465
2018-09-21,51.463966369628906,95.75050354003906,58.09088897705078,105.97522735595703,6.516974925994873
2018-09-24,52.204036712646484,96.71800231933594,58.45962905883789,106.35550689697266,6.572632789611816
2018-09-25,52.535057067871094,98.72750091552734,59.169822692871094,106.15144348144531,6.63967227935791
2018-09-26,52.11655044555664,98.74250030517578,59.17825698852539,105.71553039550781,6.60281229019165
2018-09-27,53.1876335144043,100.64900207519531,59.8374137878418,106.11434173583984,6.614686012268066
2018-09-28,53.37443161010742,100.1500015258789,59.82353210449219,106.07726287841797,6.951605319976807
2018-10-01,53.73380661010742,100.21800231933594,59.89539337158203,107.227294921875,7.157912254333496
2018-10-02,54.211421966552734,98.56549835205078,59.85128402709961,106.80066680908203,7.086669445037842
2018-10-03,54.871089935302734,97.63800048828125,60.04407501220703,106.81920623779297,7.09285306930542
2018-10-04,53.90641784667969,95.47100067138672,58.33622741699219,104.61178588867188,6.908810615539551
2018-10-05,53.031578063964844,94.48249816894531,57.8782844543457,103.99964141845703,6.675539016723633
2018-10-08,52.90863037109375,93.22100067138672,57.28800964355469,102.81243896484375,6.574365615844727
2018-10-09,53.64159393310547,93.51599884033203,56.75523376464844,104.12022399902344,6.568676471710205
2018-10-10,51.156593322753906,87.76249694824219,54.12803268432617,98.4625244140625,6.077642917633057
2018-10-11,50.704986572265625,85.96800231933594,54.057655334472656,98.23065185546875,5.816423416137695
2018-10-12,52.51613235473633,89.43049621582031,55.53456497192383,101.62527465820312,6.0986714363098145
2018-10-15,51.39303207397461,88.04750061035156,54.637516021728516,99.798095703125,5.822606563568115
2018-10-16,52.52558898925781,90.99800109863281,56.15605163574219,102.9515609741211,6.081109523773193
2018-10-17,52.29860305786133,91.58650207519531,55.883968353271484,102.68262481689453,6.01258659362793
2018-10-18,51.07619857788086,88.53600311279297,54.41301345825195,100.63286590576172,5.925265789031982
2018-10-19,51.854103088378906,88.20149993896484,54.773311614990234,100.78125762939453,5.668987274169922
2018-10-22,52.17093276977539,89.46499633789062,55.08009338378906,101.6809310913086,5.719699382781982
2018-10-23,52.6627311706543,88.43499755859375,55.25553894042969,100.26185607910156,5.468372344970703
2018-10-24,50.856319427490234,83.20999908447266,52.39142608642578,94.90093994140625,4.932815074920654
2018-10-25,51.9699592590332,89.1084976196289,54.69450759887695,100.44737243652344,5.141348361968994
2018-10-26,51.14241409301758,82.1405029296875,53.71123504638672,99.20452880859375,4.9051103591918945
2018-10-29,50.18244934082031,76.94400024414062,51.28177261352539,96.32003021240234,4.591691493988037
2018-10-30,50.43308639526367,76.52100372314453,52.01427459716797,96.2087173461914,5.02161979675293
